GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VALPCT,PAYANT,PAYQ1T,EMP
0100000US,,United States,621910,Ambulance services,A,All establishments,001,All firms,2002,3921,6524645,100.0,2669357,641271,111770
0100000US,,United States,621910,Ambulance services,A,All establishments,804,4 largest firms,2002,278,1542135,23.6,599341,150465,20490
0100000US,,United States,621910,Ambulance services,A,All establishments,808,8 largest firms,2002,320,1844243,28.3,703083,174618,23402
0100000US,,United States,621910,Ambulance services,A,All establishments,820,20 largest firms,2002,447,2275141,34.9,836414,209521,28164
0100000US,,United States,621910,Ambulance services,A,All establishments,850,50 largest firms,2002,580,2922717,44.8,1095837,272282,36660
0100000US,,United States,621910,Ambulance services,N,Establishments exempt from federal income tax,001,All firms,2002,1475,1552214,100.0,609437,148225,31479
0100000US,,United States,621910,Ambulance services,N,Establishments exempt from federal income tax,804,4 largest firms,2002,5,152035,9.8,27141,7055,753
0100000US,,United States,621910,Ambulance services,N,Establishments exempt from federal income tax,808,8 largest firms,2002,31,260645,16.8,67710,17202,2284
0100000US,,United States,621910,Ambulance services,N,Establishments exempt from federal income tax,820,20 largest firms,2002,81,476405,30.7,158225,39865,5521
0100000US,,United States,621910,Ambulance services,N,Establishments exempt from federal income tax,850,50 largest firms,2002,144,745288,48.0,254513,62941,8937
0100000US,,United States,621910,Ambulance services,T,Establishments subject to federal income tax,001,All firms,2002,2446,4972431,100.0,2059920,493046,80291
0100000US,,United States,621910,Ambulance services,T,Establishments subject to federal income tax,804,4 largest firms,2002,276,1520438,30.6,589856,147902,20147
0100000US,,United States,621910,Ambulance services,T,Establishments subject to federal income tax,808,8 largest firms,2002,318,1822546,36.7,693598,172055,23059
0100000US,,United States,621910,Ambulance services,T,Establishments subject to federal income tax,820,20 largest firms,2002,455,2202135,44.3,842809,211249,28259
0100000US,,United States,621910,Ambulance services,T,Establishments subject to federal income tax,850,50 largest firms,2002,534,2700602,54.3,1047437,257083,34735
0100000US,,United States,62199,All other ambulatory health care services,A,All establishments,001,All firms,2002,4960,11424552,100.0,3516197,843864,104195
0100000US,,United States,62199,All other ambulatory health care services,A,All establishments,804,4 largest firms,2002,620,2136907,18.7,631687,155315,17896
0100000US,,United States,62199,All other ambulatory health care services,A,All establishments,808,8 largest firms,2002,734,3000188,26.3,862477,214402,24722
0100000US,,United States,62199,All other ambulatory health care services,A,All establishments,820,20 largest firms,2002,997,4407251,38.6,1170241,290325,33316
0100000US,,United States,62199,All other ambulatory health care services,A,All establishments,850,50 largest firms,2002,1474,6393014,56.0,1727656,425518,47916
0100000US,,United States,62199,All other ambulatory health care services,N,Establishments exempt from federal income tax,001,All firms,2002,1176,5832268,100.0,1675825,404673,49537
0100000US,,United States,62199,All other ambulatory health care services,N,Establishments exempt from federal income tax,804,4 largest firms,2002,72,1799034,30.8,460623,112731,12547
0100000US,,United States,62199,All other ambulatory health care services,N,Establishments exempt from federal income tax,808,8 largest firms,2002,88,2280756,39.1,568331,138874,15656
0100000US,,United States,62199,All other ambulatory health care services,N,Establishments exempt from federal income tax,820,20 largest firms,2002,210,3162779,54.2,797004,193646,21971
0100000US,,United States,62199,All other ambulatory health care services,N,Establishments exempt from federal income tax,850,50 largest firms,2002,403,4313747,74.0,1152812,279763,33300
0100000US,,United States,62199,All other ambulatory health care services,T,Establishments subject to federal income tax,001,All firms,2002,3784,5592284,100.0,1840372,439191,54658
0100000US,,United States,62199,All other ambulatory health care services,T,Establishments subject to federal income tax,804,4 largest firms,2002,662,1201154,21.5,401854,101671,12175
0100000US,,United States,62199,All other ambulatory health care services,T,Establishments subject to federal income tax,808,8 largest firms,2002,785,1718348,30.7,523034,132184,15412
0100000US,,United States,62199,All other ambulatory health care services,T,Establishments subject to federal income tax,820,20 largest firms,2002,1139,2730488,48.8,816791,204423,22102
0100000US,,United States,62199,All other ambulatory health care services,T,Establishments subject to federal income tax,850,50 largest firms,2002,1412,3644753,65.2,1087697,267072,29623
0100000US,,United States,621991,Blood and organ banks,A,All establishments,001,All firms,2002,1294,6561431,100.0,1808023,437013,54611
0100000US,,United States,621991,Blood and organ banks,A,All establishments,804,4 largest firms,2002,230,1912355,29.1,481763,117664,15501
0100000US,,United States,621991,Blood and organ banks,A,All establishments,808,8 largest firms,2002,285,2570123,39.2,644818,158627,19719
0100000US,,United States,621991,Blood and organ banks,A,All establishments,820,20 largest firms,2002,407,3635244,55.4,892806,219439,26650
0100000US,,United States,621991,Blood and organ banks,A,All establishments,850,50 largest firms,2002,692,4937948,75.3,1296871,316509,39587
0100000US,,United States,621991,Blood and organ banks,N,Establishments exempt from federal income tax,001,All firms,2002,769,5169117,100.0,1502205,363002,43901
0100000US,,United States,621991,Blood and organ banks,N,Establishments exempt from federal income tax,804,4 largest firms,2002,72,1799034,34.8,460623,112731,12547
0100000US,,United States,621991,Blood and organ banks,N,Establishments exempt from federal income tax,808,8 largest firms,2002,87,2249077,43.5,578152,141356,15837
0100000US,,United States,621991,Blood and organ banks,N,Establishments exempt from federal income tax,820,20 largest firms,2002,223,3073572,59.5,807411,196450,22976
0100000US,,United States,621991,Blood and organ banks,N,Establishments exempt from federal income tax,850,50 largest firms,2002,424,4104488,79.4,1158657,282197,33641
0100000US,,United States,621991,Blood and organ banks,T,Establishments subject to federal income tax,001,All firms,2002,525,1392314,100.0,305818,74011,10710
0100000US,,United States,621991,Blood and organ banks,T,Establishments subject to federal income tax,804,4 largest firms,2002,249,739872,53.1,166104,42080,6898
0100000US,,United States,621991,Blood and organ banks,T,Establishments subject to federal income tax,808,8 largest firms,2002,272,1014428,72.9,198770,50204,7578
0100000US,,United States,621991,Blood and organ banks,T,Establishments subject to federal income tax,820,20 largest firms,2002,337,1223191,87.9,258598,62396,8906
0100000US,,United States,621991,Blood and organ banks,T,Establishments subject to federal income tax,850,50 largest firms,2002,386,1316108,94.5,283168,68335,9778
0100000US,,United States,621999,All other miscellaneous ambulatory health care services,A,All establishments,001,All firms,2002,3666,4863121,100.0,1708174,406851,49584
0100000US,,United States,621999,All other miscellaneous ambulatory health care services,A,All establishments,804,4 largest firms,2002,524,983833,20.2,320843,80913,8051
0100000US,,United States,621999,All other miscellaneous ambulatory health care services,A,All establishments,808,8 largest firms,2002,647,1408375,29.0,422752,106093,10464
0100000US,,United States,621999,All other miscellaneous ambulatory health care services,A,All establishments,820,20 largest firms,2002,962,2194755,45.1,690434,171668,16416
0100000US,,United States,621999,All other miscellaneous ambulatory health care services,A,All establishments,850,50 largest firms,2002,1106,2958032,60.8,932510,226271,23491
0100000US,,United States,621999,All other miscellaneous ambulatory health care services,N,Establishments exempt from federal income tax,001,All firms,2002,407,663151,100.0,173620,41671,5636
0100000US,,United States,621999,All other miscellaneous ambulatory health care services,N,Establishments exempt from federal income tax,804,4 largest firms,2002,7,293787,44.3,33441,7585,870
0100000US,,United States,621999,All other miscellaneous ambulatory health care services,N,Establishments exempt from federal income tax,808,8 largest firms,2002,11,391723,59.1,50033,11547,1348
0100000US,,United States,621999,All other miscellaneous ambulatory health care services,N,Establishments exempt from federal income tax,820,20 largest firms,2002,90,509501,76.8,95610,22547,2644
0100000US,,United States,621999,All other miscellaneous ambulatory health care services,N,Establishments exempt from federal income tax,850,50 largest firms,2002,151,583810,88.0,133925,31918,4030
0100000US,,United States,621999,All other miscellaneous ambulatory health care services,T,Establishments subject to federal income tax,001,All firms,2002,3259,4199970,100.0,1534554,365180,43948
0100000US,,United States,621999,All other miscellaneous ambulatory health care services,T,Establishments subject to federal income tax,804,4 largest firms,2002,576,964159,23.0,366215,91983,9130
0100000US,,United States,621999,All other miscellaneous ambulatory health care services,T,Establishments subject to federal income tax,808,8 largest firms,2002,652,1365339,32.5,499028,122956,11693
0100000US,,United States,621999,All other miscellaneous ambulatory health care services,T,Establishments subject to federal income tax,820,20 largest firms,2002,961,2052414,48.9,700577,174988,16809
0100000US,,United States,621999,All other miscellaneous ambulatory health care services,T,Establishments subject to federal income tax,850,50 largest firms,2002,1103,2650157,63.1,905509,221061,22727
0100000US,,United States,622,Hospitals,A,All establishments,001,All firms,2002,6411,500112841,100.0,197153694,48492015,5174262
0100000US,,United States,622,Hospitals,A,All establishments,804,4 largest firms,2002,420,44850091,9.0,14207188,3474921,396098
0100000US,,United States,622,Hospitals,A,All establishments,808,8 largest firms,2002,541,61622723,12.3,20624960,5070152,546543
0100000US,,United States,622,Hospitals,A,All establishments,820,20 largest firms,2002,868,94645388,18.9,32662627,8018751,858542
0100000US,,United States,622,Hospitals,A,All establishments,850,50 largest firms,2002,1389,142738539,28.5,50779780,12418640,1321203
0100000US,,United States,622,Hospitals,N,Establishments exempt from federal income tax,001,All firms,2002,5154,443435108,100.0,179676820,44191823,4655772
